tweet_id,created_at_utc,id_created_at_utc,author_id,author_screen_name,is_togashi,lang,text_ja,text_body,has_text,n_media,media_urls,chapters_mentioned,n_chapters_mentioned,favorite_count,conversation_count,is_edited,tweet_url,source,source_type,retrieved_utc,wayback_snapshots
1795377328509669788,2024-05-28T08:51:26.000Z,2024-05-28T08:51:26.271000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,ja,"デビューしてからは落書きに
日付け入れるようにしてるから
大学生の頃だと思う。 https://t.co/yc1mDqEwkc","デビューしてからは落書きに
日付け入れるようにしてるから
大学生の頃だと思う。",1,1,https://pbs.twimg.com/media/GOp2KHObcAAn1ik.jpg,,0,97342,468,0,https://x.com/Un4v5s8bgsVk9Xp/status/1795377328509669788,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:51.349942+00:00,9
1795726834904289495,2024-05-29T08:00:15.000Z,2024-05-29T08:00:15.089000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/6bgqCG6Vrl,,0,1,https://pbs.twimg.com/media/GOu0CUGbIAEQVS9.jpg,,0,102355,534,0,https://x.com/Un4v5s8bgsVk9Xp/status/1795726834904289495,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:52.358562+00:00,1
1795737253144379689,2024-05-29T08:41:38.000Z,2024-05-29T08:41:38.991000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/NyjakFvjYp,,0,1,https://pbs.twimg.com/media/GOu9grRa8AA8cF7.jpg,,0,245203,1092,0,https://x.com/Un4v5s8bgsVk9Xp/status/1795737253144379689,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:53.357412+00:00,6
1796089191438447033,2024-05-30T08:00:07.000Z,2024-05-30T08:00:07.619000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/EBr9we5hqA,,0,1,https://pbs.twimg.com/media/GOz9mDjaEAAOJQM.jpg,,0,107162,610,0,https://x.com/Un4v5s8bgsVk9Xp/status/1796089191438447033,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:54.360363+00:00,1
1796126794719895863,2024-05-30T10:29:32.000Z,2024-05-30T10:29:32.940000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/eMJsFcOLdV,,0,1,https://pbs.twimg.com/media/GO0fx21aQAAnc7C.jpg,,0,237429,1192,0,https://x.com/Un4v5s8bgsVk9Xp/status/1796126794719895863,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:55.358909+00:00,3
1796452021056545038,2024-05-31T08:01:52.000Z,2024-05-31T08:01:52.941000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/Q5YzqBW8pd,,0,1,https://pbs.twimg.com/media/GO5HlmAbgAAYRUs.jpg,,0,111812,633,0,https://x.com/Un4v5s8bgsVk9Xp/status/1796452021056545038,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:56.370667+00:00,1
1796517064666137032,2024-05-31T12:20:20.000Z,2024-05-31T12:20:20.546000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/ndnsR1ceJG,,0,1,https://pbs.twimg.com/media/GO6CvgRbIAAguoK.jpg,,0,202657,924,0,https://x.com/Un4v5s8bgsVk9Xp/status/1796517064666137032,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:57.367653+00:00,12
1796814838930530361,2024-06-01T08:03:35.000Z,2024-06-01T08:03:35.463000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,ja,"No.409、ペン入れ完了。
No.410、開始。

舞台って良いね。 https://t.co/POwaSVsZYr","No.409、ペン入れ完了。
No.410、開始。

舞台って良いね。",1,1,https://pbs.twimg.com/media/GO-RjNEbUAAN53Y.jpg,409 410,2,119402,714,0,https://x.com/Un4v5s8bgsVk9Xp/status/1796814838930530361,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:58.365508+00:00,3
1796824355005206711,2024-06-01T08:41:24.000Z,2024-06-01T08:41:24.272000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/1a4G9VM0Of,,0,1,https://pbs.twimg.com/media/GO-aN71aMAAOwK-.jpg,,0,377736,1343,0,https://x.com/Un4v5s8bgsVk9Xp/status/1796824355005206711,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:50:59.375578+00:00,3
1797197820585497053,2024-06-02T09:25:25.000Z,2024-06-02T09:25:25.405000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/5D19FhwQuT,,0,1,https://pbs.twimg.com/media/GPDt4xubwAA-dKG.jpg,,0,103611,490,0,https://x.com/Un4v5s8bgsVk9Xp/status/1797197820585497053,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:00.393828+00:00,2
